Gene	Paper_title	Author	Year	Link	RPKM	Log2FC	P	Shared locus
CEBPA	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
FFAR4	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
BHLHE41	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
FAM111A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
SP110	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
SERPINF2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
CNTRL	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
DHRS9	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ZNF85	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LRCH3	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
KANTR	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
FAM212A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ITGB7	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ZNF267	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
NAGA	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
BTAF1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
JAK3	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RGS2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TBC1D2B	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TMPO-AS1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LOC101928143	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
HLA-DQB1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
SPI1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RNF213	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ASXL2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
SPPL2A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ITIH4-AS1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
MAF	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
C1QA	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
HLA-DRA	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
SLA	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LY86	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
STAT5A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
CMTM6	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LOC100506388	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
PTPRJ	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RNU5E-1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ZBTB26	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ZNRF2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RASSF10	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LTB4R	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
